City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
273,Jishou,CN,2022-05-08 22:10:02,28.3167,109.7167,66.67,95,100,1.63
274,Kushmurun,KZ,2022-05-08 22:10:02,52.4503,64.6311,49.17,40,68,9.24
275,Tikhvin,RU,2022-05-08 22:10:03,59.6451,33.5294,38.21,81,100,6.33
276,Raudeberg,NO,2022-05-08 22:10:04,61.9875,5.1352,46.96,59,100,21.36
277,Maceio,BR,2022-05-08 22:06:52,-9.6658,-35.7353,76.44,88,75,2.3
278,Seoul,KR,2022-05-08 22:05:05,37.5683,126.9778,53.04,70,70,2.71
279,Nizhnyaya Omka,RU,2022-05-08 22:10:05,55.4338,74.9426,44.73,75,10,3.94
280,Guilin,CN,2022-05-08 22:10:06,25.2819,110.2864,69.48,93,99,0.25
281,Oyama,JP,2022-05-08 22:10:07,36.3,139.8,62.58,58,100,5.35
282,Vao,NC,2022-05-08 22:10:08,-22.6667,167.4833,73.44,69,97,11.92
283,Marzuq,YE,2022-05-08 22:07:51,14.4,46.4667,75.25,55,54,4.65
284,Nuuk,GL,2022-05-08 22:10:09,64.1835,-51.7216,32.61,93,75,13.8
285,Biak,ID,2022-05-08 22:10:10,-0.9131,122.8766,77.29,86,98,5.86
286,Havelock,US,2022-05-08 22:10:10,34.8791,-76.9013,53.96,93,100,5.01
287,Fairbanks,US,2022-05-08 22:10:11,64.8378,-147.7164,45.3,57,75,10.36
288,Matagami,CA,2022-05-08 22:10:12,49.7502,-77.6328,64.62,27,52,7.52
289,Namibe,AO,2022-05-08 22:10:13,-15.1961,12.1522,73.44,61,0,8.23
290,College,US,2022-05-08 22:10:13,64.8569,-147.8028,45.28,57,75,10.36
291,Sabang,ID,2022-05-08 22:10:15,5.8933,95.3214,82.67,74,100,6.44
292,Sao Filipe,CV,2022-05-08 22:10:15,14.8961,-24.4956,73.67,74,0,14.23
293,Castro,BR,2022-05-08 22:10:16,-24.7911,-50.0119,54.36,88,2,3.89
294,Kommunar,RU,2022-05-08 22:10:17,59.6206,30.39,40.44,79,34,6.49
295,Tiarei,PF,2022-05-08 22:10:18,-17.5333,-149.3333,86.02,79,26,10.11
296,Tacoronte,ES,2022-05-08 22:10:18,28.4769,-16.4102,69.46,40,0,5.75
297,Itarema,BR,2022-05-08 22:10:19,-2.9248,-39.9167,77.22,90,100,9.37
298,Cape Canaveral,US,2022-05-08 22:10:20,28.4058,-80.6048,84.27,69,0,10.36
299,Vila Velha,BR,2022-05-08 22:09:50,-20.3297,-40.2925,75.15,78,40,12.66
300,Misratah,LY,2022-05-08 22:10:22,32.3754,15.0925,62.89,79,1,6.62
301,Gambo,CF,2022-05-08 22:10:22,4.6482,22.2633,70.74,96,80,2.84
302,Bielsk Podlaski,PL,2022-05-08 22:10:23,52.7651,23.1865,50.25,87,99,7.56
303,Lugovoy,KZ,2022-05-08 22:10:24,42.9472,72.7644,59.16,60,3,4.85
304,West Bay,KY,2022-05-08 22:10:24,19.3667,-81.4167,87.08,75,40,9.22
305,Chanika,TZ,2022-05-08 22:10:25,-5.4167,38.0167,65.55,99,95,2.42
306,Nicoya,CR,2022-05-08 22:10:26,10.1483,-85.452,85.37,68,73,4.88
307,Bonavista,CA,2022-05-08 22:10:27,48.6499,-53.1147,33.44,71,3,6.58
308,Berbera,SO,2022-05-08 22:06:20,10.4396,45.0143,84.16,74,20,3.06
309,Saint-Augustin,CA,2022-05-08 22:10:28,51.226,-58.6502,44.38,54,96,9.62
310,Dingle,PH,2022-05-08 22:10:28,10.9995,122.6711,78.04,87,95,7.9
311,Turukhansk,RU,2022-05-08 22:10:29,65.8167,87.9833,4.96,98,54,3.09
312,Ostrovnoy,RU,2022-05-08 22:10:30,68.0531,39.5131,26.24,79,29,7.99
313,Necochea,AR,2022-05-08 22:10:31,-38.5473,-58.7368,64.81,70,16,8.66
314,Pudozh,RU,2022-05-08 22:10:31,61.8099,36.5345,35.28,88,98,2.46
315,Roebourne,AU,2022-05-08 22:10:32,-20.7833,117.1333,75.2,37,99,12.5
316,Inuvik,CA,2022-05-08 22:10:33,68.3499,-133.7218,42.3,74,21,11.72
317,Camocim,BR,2022-05-08 22:10:33,-2.9022,-40.8411,78.13,87,100,9.4
318,Port-Cartier,CA,2022-05-08 22:10:34,50.0334,-66.8654,46.02,75,12,6.42
319,Nishihara,JP,2022-05-08 22:11:35,26.1842,127.7558,75.25,94,75,6.91
320,Port Lincoln,AU,2022-05-08 22:11:36,-34.7333,135.8667,57.69,75,98,7.7
321,Ucluelet,CA,2022-05-08 22:10:06,48.9329,-125.5528,54.09,71,51,5.01
322,Pochutla,MX,2022-05-08 22:11:37,15.7432,-96.4661,91.22,46,58,8.77
323,Egvekinot,RU,2022-05-08 22:11:37,66.3167,-179.1667,28.13,92,100,2.13
324,Hearst,CA,2022-05-08 22:11:38,49.6835,-83.6665,70.66,23,37,9.84
325,Mehamn,NO,2022-05-08 22:11:39,71.0357,27.8492,30.11,77,99,17.63
326,Kodiak,US,2022-05-08 22:11:39,57.79,-152.4072,49.51,40,0,18.41
327,Sitka,US,2022-05-08 22:11:40,57.0531,-135.33,53.49,62,20,20.71
328,Roma,US,2022-05-08 22:07:52,43.2128,-75.4557,66.34,20,0,9.22
329,Kamiiso,JP,2022-05-08 22:11:41,41.8167,140.65,51.75,53,22,10.36
330,La Macarena,CO,2022-05-08 22:11:42,2.1837,-73.7849,80.11,78,97,3.11
331,Nantucket,US,2022-05-08 22:11:43,41.2835,-70.0995,50.11,53,40,21.85
332,Osakarovka,KZ,2022-05-08 22:11:44,50.565,72.5692,41.65,42,10,10.38
333,Goderich,CA,2022-05-08 22:11:44,43.7501,-81.7165,56.91,56,11,10.94
334,Narsaq,GL,2022-05-08 22:11:46,60.9167,-46.05,50.22,77,86,3.69
335,Lufilufi,WS,2022-05-08 22:11:46,-13.8745,-171.5986,85.78,71,98,8.88
336,Ballina,AU,2022-05-08 22:11:47,-28.8667,153.5667,60.01,95,100,12.62
337,Lagoa,PT,2022-05-08 22:11:48,39.05,-27.9833,61.5,83,52,9.82
338,Fort Nelson,CA,2022-05-08 22:11:49,58.8053,-122.7002,34.16,92,100,14.2
339,Road Town,VG,2022-05-08 22:11:50,18.4167,-64.6167,80.69,82,63,13.24
340,Avera,US,2022-05-08 22:11:50,33.194,-82.5271,70.56,48,73,7.34
341,Trairi,BR,2022-05-08 22:11:51,-3.2778,-39.2689,76.35,91,99,6.6
342,Bondoukou,CI,2022-05-08 22:11:52,8.0333,-2.8,71.71,94,100,4.21
343,Srednekolymsk,RU,2022-05-08 22:11:53,67.45,153.6833,32.54,87,37,8.32
344,Kokopo,PG,2022-05-08 22:11:53,-4.352,152.2633,81.28,75,91,1.03
345,Dibulla,CO,2022-05-08 22:11:54,11.2725,-73.3091,81.79,85,84,3.15
346,Momignies,BE,2022-05-08 22:11:55,50.0271,4.1652,49.95,80,0,7.63
347,Quebo,GW,2022-05-08 22:11:56,11.3333,-14.9333,76.03,81,94,5.59
348,Bubaque,GW,2022-05-08 22:11:56,11.2833,-15.8333,76.48,75,37,5.35
349,Severo-Kurilsk,RU,2022-05-08 22:11:57,50.6789,156.125,38.57,95,100,17.22
350,Ibirama,BR,2022-05-08 22:09:22,-27.0569,-49.5178,57.43,95,0,2.64
351,Baghdad,IQ,2022-05-08 22:08:55,33.3406,44.4009,66.11,39,0,4.61
352,Baiyin,CN,2022-05-08 22:11:58,36.5583,104.2081,44.1,82,0,2.62
353,Lishu,CN,2022-05-08 22:11:59,43.3047,124.3278,50.09,33,0,7.29
354,Keffi,NG,2022-05-08 22:12:00,8.8486,7.8736,83.03,61,70,3.33
355,Umba,RU,2022-05-08 22:12:01,66.6871,34.3429,31.96,93,91,6.22
356,Nizhniy Kuranakh,RU,2022-05-08 22:12:02,58.8353,125.4869,36.36,97,100,5.23
357,Homer,US,2022-05-08 22:12:02,59.6425,-151.5483,46.29,66,0,13.8
358,Burleson,US,2022-05-08 22:07:24,32.5421,-97.3208,95.97,52,0,17.27
359,Kudahuvadhoo,MV,2022-05-08 22:12:03,2.6708,72.8944,84.04,78,100,18.99
360,Bratca,RO,2022-05-08 22:12:04,46.9333,22.6167,54.18,80,100,3.67
361,Baherden,TM,2022-05-08 22:12:05,38.4362,57.4316,67.28,68,85,8.59
362,Simao,CN,2022-05-08 22:12:06,22.7886,100.9748,61.36,97,49,2.04
363,Meulaboh,ID,2022-05-08 22:12:06,4.1363,96.1285,77.13,88,100,3.96
364,Labuhan,ID,2022-05-08 22:13:07,-6.8844,112.2051,78.67,88,98,3.67
365,Kiruna,SE,2022-05-08 22:13:08,67.8557,20.2251,29.32,74,20,11.5
366,Ambunti,PG,2022-05-08 22:13:09,-4.2365,142.8448,78.01,94,100,0.85
367,Gillette,US,2022-05-08 22:10:06,44.2911,-105.5022,62.06,22,20,11.5
368,Padang,ID,2022-05-08 22:13:10,-0.9492,100.3543,78.55,81,87,3.58
369,Mount Gambier,AU,2022-05-08 22:13:10,-37.8333,140.7667,44.8,89,90,4.41
370,Kiunga,PG,2022-05-08 22:13:11,-6.1219,141.2906,76.77,99,100,0.58
371,Kenai,US,2022-05-08 22:13:12,60.5544,-151.2583,57.02,40,0,13.8
372,Ilheus,BR,2022-05-08 22:13:12,-14.7889,-39.0494,72.09,93,92,6.35
373,Axim,GH,2022-05-08 22:13:13,4.8699,-2.2405,81.07,82,86,10.31
374,Salinopolis,BR,2022-05-08 22:13:14,-0.6136,-47.3561,76.24,91,100,1.9
375,Karatau,KZ,2022-05-08 22:13:15,43.1667,70.4667,61.05,48,32,4.27
376,Fortuna,US,2022-05-08 22:10:22,40.5982,-124.1573,50.99,84,75,10.36
377,Khandbari,NP,2022-05-08 22:13:16,27.3747,87.2039,68.56,80,97,2.53
378,Vammala,FI,2022-05-08 22:13:16,61.3333,22.9,36.57,70,36,5.73
379,Ambilobe,MG,2022-05-08 22:13:17,-13.2,49.05,72.19,93,19,3.38
380,Napanee,CA,2022-05-08 22:12:42,44.2501,-76.9494,65.57,51,0,6.89
381,Areia Branca,BR,2022-05-08 22:13:18,-4.9561,-37.1369,81.0,78,100,13.38
382,Tianpeng,CN,2022-05-08 22:13:19,30.9866,103.9393,64.99,93,100,8.48
383,Tortosa,ES,2022-05-08 22:13:20,40.8125,0.5216,59.25,75,97,2.04
384,Juneau,US,2022-05-08 22:13:20,58.3019,-134.4197,60.8,100,20,9.22
385,San Policarpo,PH,2022-05-08 22:13:21,12.1791,125.5072,81.34,78,61,8.77
386,San Quintin,MX,2022-05-08 22:13:22,30.4833,-115.95,63.21,64,0,22.91
387,Mitsamiouli,KM,2022-05-08 22:13:23,-11.3847,43.2844,81.03,77,35,5.55
388,Edgewater,US,2022-05-08 22:13:22,28.9889,-80.9023,85.12,61,20,11.5
389,Filadelfia,US,2022-05-08 22:11:02,39.9523,-75.1638,62.1,38,75,19.57
390,Salym,RU,2022-05-08 22:13:24,60.0625,71.4789,40.75,92,45,5.35
391,Angul,IN,2022-05-08 22:09:03,20.85,85.1,78.21,85,93,3.89
392,General Cepeda,MX,2022-05-08 22:13:25,25.3833,-101.45,94.86,7,24,15.57
393,Urucara,BR,2022-05-08 22:13:26,-2.5364,-57.76,75.22,97,87,2.59
394,Nipawin,CA,2022-05-08 22:13:27,53.3668,-104.0009,55.71,44,89,14.32
395,Xiamen,CN,2022-05-08 22:13:27,24.4798,118.0819,71.26,95,100,6.8
396,Buala,SB,2022-05-08 22:13:28,-8.145,159.5921,83.12,80,98,9.91
397,Yashan,CN,2022-05-08 22:13:29,22.1975,109.9419,69.39,94,97,2.48
398,Katobu,ID,2022-05-08 22:13:30,-4.9408,122.5276,76.96,90,100,2.62
399,Dongning,CN,2022-05-08 22:13:30,44.0622,131.1207,49.06,46,90,5.93
400,Half Moon Bay,US,2022-05-08 22:10:09,37.4636,-122.4286,63.05,56,0,29.93
401,Kovdor,RU,2022-05-08 22:13:31,67.5662,30.4758,29.91,84,91,3.91
402,Ambon,ID,2022-05-08 22:13:32,-3.6954,128.1814,77.14,94,40,2.3
403,Camacha,PT,2022-05-08 22:13:33,33.0833,-16.3333,58.42,72,20,6.91
404,Narbonne,FR,2022-05-08 22:13:34,43.0833,2.8333,64.8,54,91,3.53
405,Northam,GB,2022-05-08 22:13:34,51.0333,-4.2167,54.39,74,37,8.05
406,Havre-Saint-Pierre,CA,2022-05-08 22:13:35,50.2334,-63.5986,41.36,72,20,16.51
407,Buarcos,PT,2022-05-08 22:13:36,40.166,-8.8768,56.66,86,6,5.44
408,Bathsheba,BB,2022-05-08 22:13:36,13.2167,-59.5167,81.21,78,20,16.11
409,Merauke,ID,2022-05-08 22:13:37,-8.4667,140.3333,80.78,89,100,10.56
410,Sirjan,IR,2022-05-08 22:13:38,29.452,55.6814,64.42,35,0,5.35
411,Matehuala,MX,2022-05-08 22:13:15,23.65,-100.65,94.62,7,1,5.14
412,Sorong,ID,2022-05-08 22:13:39,-0.8833,131.25,79.65,87,100,5.19
413,Aykhal,RU,2022-05-08 22:13:40,66.0,111.5,8.69,97,98,9.22
414,Rangapara,IN,2022-05-08 22:14:41,26.8167,92.65,72.43,82,3,4.88
415,Santa Rosa,PH,2022-05-08 22:14:42,14.3122,121.1114,83.08,79,53,7.58
416,Deoband,IN,2022-05-08 22:14:43,29.7,77.6833,80.73,25,0,7.25
417,Aswan,EG,2022-05-08 22:14:44,24.0934,32.907,84.27,15,0,8.97
418,Baruun-Urt,MN,2022-05-08 22:14:45,46.6806,113.2792,53.64,27,97,23.17
419,Kloulklubed,PW,2022-05-08 22:14:45,7.0419,134.2556,75.7,83,100,18.97
420,Banepa,NP,2022-05-08 22:14:46,27.6298,85.5214,62.92,94,75,0.0
421,Beloha,MG,2022-05-08 22:14:47,-25.1667,45.05,71.06,80,33,1.25
422,Miri,MY,2022-05-08 22:14:47,4.4148,114.0089,78.1,91,98,4.07
423,Ornskoldsvik,SE,2022-05-08 22:14:48,63.2909,18.7153,40.15,60,40,6.91
424,Muros,ES,2022-05-08 22:14:49,42.7762,-9.0603,60.67,72,64,5.64
425,Oxbow,CA,2022-05-08 22:14:50,49.2333,-102.1676,59.27,49,98,24.56
426,Pingliang,CN,2022-05-08 22:14:50,35.5392,106.6861,45.72,89,89,1.74
427,Hof,DE,2022-05-08 22:14:51,50.3167,11.9167,52.63,73,18,10.0
428,Xocali,AZ,2022-05-08 22:14:52,39.913,46.7903,50.76,96,100,0.76
429,Pecos,US,2022-05-08 22:14:43,31.4229,-103.4932,101.23,3,0,23.02
430,Kendari,ID,2022-05-08 22:14:53,-3.945,122.4989,76.39,94,100,3.83
431,Beringovskiy,RU,2022-05-08 22:14:53,63.05,179.3167,35.73,69,40,18.07
432,Saint-Georges,GD,2022-05-08 22:14:54,12.0564,-61.7485,79.9,77,28,12.33
433,Zhongshu,CN,2022-05-08 22:14:55,24.5167,103.7667,58.5,98,49,2.26
434,Tura,IN,2022-05-08 22:14:56,25.5198,90.2201,70.68,87,9,4.32
435,Prata,BR,2022-05-08 22:14:56,-19.3072,-48.9242,73.15,62,30,5.12
436,Listvyanka,RU,2022-05-08 22:14:57,51.8535,104.8693,31.46,65,93,15.95
437,Ecoporanga,BR,2022-05-08 22:14:58,-18.3733,-40.8306,70.52,81,47,7.0
438,Drayton Valley,CA,2022-05-08 22:14:59,53.2168,-114.9854,44.24,46,100,14.92
439,Bonthe,SL,2022-05-08 22:14:59,7.5264,-12.505,78.42,84,100,5.35
440,Eyl,SO,2022-05-08 22:15:00,7.9803,49.8164,83.19,79,50,8.39
441,Chuy,UY,2022-05-08 22:15:01,-33.6971,-53.4616,59.22,78,3,4.09
442,Yining,CN,2022-05-08 22:15:06,29.0361,114.5636,67.12,98,87,1.19
443,Hurghada,EG,2022-05-08 22:12:37,27.2574,33.8129,76.5,33,81,5.37
444,Urdoma,RU,2022-05-08 22:15:07,61.7533,48.5442,52.27,71,100,11.48
445,Talnakh,RU,2022-05-08 22:15:08,69.4865,88.3972,11.21,96,83,9.55
446,Kaka,TM,2022-05-08 22:15:09,37.3482,59.6143,66.06,83,95,11.32
447,Narasannapeta,IN,2022-05-08 22:15:09,18.4167,84.05,81.63,76,76,8.68
448,Portland,US,2022-05-08 22:15:10,45.5234,-122.6762,49.95,84,75,8.01
449,Aracoiaba,BR,2022-05-08 22:15:11,-4.3711,-38.8142,75.67,90,100,2.89
450,San Ramon,US,2022-05-08 22:13:16,37.7799,-121.978,63.21,44,0,21.85
451,Coahuayana,MX,2022-05-08 22:15:12,18.7333,-103.6833,86.38,51,12,7.02
452,Berlevag,NO,2022-05-08 22:14:43,70.8578,29.0864,30.15,80,100,17.27
453,Baracoa,CU,2022-05-08 22:15:13,20.3467,-74.4958,84.63,66,8,0.6
454,Nizhnyaya Tavda,RU,2022-05-08 22:15:14,57.6731,66.1725,47.52,61,45,5.1
455,Glinka,RU,2022-05-08 22:15:15,54.6404,32.8781,41.95,80,100,7.27
456,Huicungo,PE,2022-05-08 22:16:16,-7.2833,-76.8,77.45,89,58,1.34
457,Dehloran,IR,2022-05-08 22:16:17,32.6941,47.2679,72.41,24,0,5.1
458,Keskin,TR,2022-05-08 22:16:17,39.6731,33.6136,43.9,69,85,2.42
459,Chkalovskoye,RU,2022-05-08 22:16:18,44.8392,133.0436,47.3,51,54,6.15
460,Isangel,VU,2022-05-08 22:16:19,-19.55,169.2667,77.07,67,29,14.99
461,Siocon,PH,2022-05-08 22:16:20,7.7061,122.1353,79.14,87,91,2.46
462,Shimoda,JP,2022-05-08 22:16:20,34.6667,138.95,59.11,82,99,3.04
463,Olafsvik,IS,2022-05-08 22:16:21,64.8945,-23.7142,43.93,90,100,19.33
464,Madang,PG,2022-05-08 22:16:22,-5.2246,145.7966,80.89,87,100,6.73
465,Abu Samrah,SY,2022-05-08 22:16:22,35.3029,37.1841,60.66,55,8,4.38
466,Lasa,IT,2022-05-08 22:16:23,46.6166,10.7002,52.68,96,99,1.16
467,San Miguel De Cauri,PE,2022-05-08 22:16:24,-10.1,-76.5833,52.0,72,95,6.53
468,Ust-Koksa,RU,2022-05-08 22:16:25,50.2696,85.6108,33.17,66,0,0.38
469,Awallan,PH,2022-05-08 22:16:25,17.9244,121.913,75.69,91,63,3.29
470,Rio Grande,BR,2022-05-08 22:16:26,-32.035,-52.0986,61.95,84,0,9.46
471,Bintulu,MY,2022-05-08 22:16:27,3.1667,113.0333,75.61,100,40,3.44
472,Husavik,IS,2022-05-08 22:16:27,66.0449,-17.3389,41.34,91,98,4.34
473,Haines Junction,CA,2022-05-08 22:16:28,60.7522,-137.5108,49.95,34,11,5.75
474,Ittiri,IT,2022-05-08 22:16:29,40.5929,8.5684,52.7,89,24,3.53
475,Whithorn,JM,2022-05-08 22:16:30,18.2604,-78.0378,80.44,68,66,2.21
476,Hendek,TR,2022-05-08 22:16:30,40.7994,30.7481,44.76,92,88,1.36
477,Ornes,NO,2022-05-08 22:16:31,66.8689,13.7078,35.91,98,100,10.49
478,Grindavik,IS,2022-05-08 22:16:32,63.8424,-22.4338,50.47,93,100,21.85
479,Rondonopolis,BR,2022-05-08 22:16:32,-16.4708,-54.6356,75.16,41,3,2.53
480,Cochabamba,BO,2022-05-08 22:11:54,-17.3895,-66.1568,65.95,37,40,6.91
481,Sale,MA,2022-05-08 22:16:34,34.0389,-6.8166,71.64,100,7,0.0
482,Nevers,FR,2022-05-08 22:16:35,46.9167,3.3333,55.71,76,0,3.78
483,Ocos,GT,2022-05-08 22:16:35,14.5094,-92.1933,89.78,68,100,8.84
484,Lososina,RU,2022-05-08 22:16:36,48.9975,140.3106,41.14,74,100,9.06
485,Madera,US,2022-05-08 22:16:30,37.1666,-119.8343,68.09,24,24,14.54
486,Veracruz,MX,2022-05-08 22:16:37,19.3333,-96.6667,100.11,27,8,9.8
487,Rock Sound,BS,2022-05-08 22:12:57,24.9,-76.2,79.75,74,34,8.88
488,San Rafael,AR,2022-05-08 22:16:38,-34.6177,-68.3301,67.69,27,17,14.65
489,Adrar,MR,2022-05-08 22:16:39,20.5022,-10.0711,89.26,12,38,5.82
490,Urcos,PE,2022-05-08 22:16:40,-13.6861,-71.6228,66.09,55,40,4.9
491,Tiznit,MA,2022-05-08 22:16:40,29.5833,-9.5,78.93,19,15,3.04
492,Mabaruma,GY,2022-05-08 22:16:41,8.2,-59.7833,75.56,96,85,4.05
493,Ust-Kulom,RU,2022-05-08 22:16:42,61.6864,53.6902,47.86,67,18,8.81
494,Kismayo,SO,2022-05-08 22:16:43,-0.3582,42.5454,79.88,86,97,13.58
495,Leh,IN,2022-05-08 22:16:43,34.1667,77.5833,44.89,52,2,4.14
496,Chipinge,ZW,2022-05-08 22:16:44,-20.1883,32.6236,60.1,80,28,4.25
497,Carlyle,US,2022-05-08 22:16:45,38.6103,-89.3726,75.13,57,100,11.99
498,Bin Qirdan,TN,2022-05-08 22:16:46,33.1378,11.2197,66.56,56,14,5.91
499,Rosario Oeste,BR,2022-05-08 22:16:47,-14.8361,-56.4275,75.78,50,36,3.4
500,Lata,PT,2022-05-08 22:16:47,40.1629,-8.3327,58.05,76,6,0.92
501,Saint-Joseph,RE,2022-05-08 22:16:48,-21.3667,55.6167,70.18,82,16,7.96
502,Wajir,KE,2022-05-08 22:16:49,1.7471,40.0573,78.55,74,89,14.32
503,Praia Da Vitoria,PT,2022-05-08 22:17:49,38.7333,-27.0667,64.65,77,20,0.38
504,Petropavlovsk-Kamchatskiy,RU,2022-05-08 22:17:29,53.0452,158.6483,37.99,100,100,8.95
505,Luziania,BR,2022-05-08 22:17:51,-16.2525,-47.9503,76.69,53,98,4.25
506,Tual,ID,2022-05-08 22:17:51,-5.6667,132.75,84.31,76,100,11.52
507,Teguldet,RU,2022-05-08 22:17:52,57.3064,88.1667,26.85,62,0,3.44
508,Bumba,CD,2022-05-08 22:17:53,2.1833,22.4667,72.72,85,90,3.11
509,Rodniki,RU,2022-05-08 22:17:54,57.1051,41.7305,47.66,95,100,8.66
510,Buenos Aires,AR,2022-05-08 22:13:17,-34.6132,-58.3772,66.78,68,0,0.0
511,Beihai,CN,2022-05-08 22:17:55,21.4833,109.1,75.4,91,100,15.43
512,Grimma,DE,2022-05-08 22:17:56,51.2333,12.7167,52.68,68,15,6.69
513,Dispur,IN,2022-05-08 22:17:57,26.1425,91.7889,74.17,84,3,2.66
514,Santiago,CL,2022-05-08 22:17:57,-33.4569,-70.6483,63.18,72,100,5.75
515,Mayor Pablo Lagerenza,PY,2022-05-08 22:17:58,-19.9309,-60.7718,82.11,36,46,4.79
516,Ithaki,GR,2022-05-08 22:17:59,38.3642,20.7185,62.85,77,39,4.54
517,Novaya Mayna,RU,2022-05-08 22:18:00,54.15,49.75,46.96,61,19,3.36
518,Atambua,ID,2022-05-08 22:18:00,-9.1061,124.8925,72.75,84,27,8.46
519,Burley,US,2022-05-08 22:16:06,42.5357,-113.7928,43.29,70,40,10.36
520,Torit,SS,2022-05-08 22:18:02,4.4133,32.5678,72.43,85,93,1.97
521,Tinaquillo,VE,2022-05-08 22:18:02,9.9186,-68.3047,71.67,66,74,2.95
522,Kondinskoye,RU,2022-05-08 22:18:03,59.6481,67.41,46.06,79,60,6.4
523,Ukiah,US,2022-05-08 22:18:04,39.1502,-123.2078,53.85,74,75,10.36
524,Azare,NG,2022-05-08 22:18:05,11.6765,10.1948,92.1,31,16,8.23
525,Mattru,SL,2022-05-08 22:18:05,7.6244,-11.8332,75.76,93,100,2.82
526,Kumertau,RU,2022-05-08 22:18:06,52.7667,55.7833,48.76,40,100,6.22
527,Mujiayingzi,CN,2022-05-08 22:18:07,42.1167,118.7833,46.38,45,0,6.02
528,Luganville,VU,2022-05-08 22:18:08,-15.5333,167.1667,79.65,70,81,13.73
529,Kuching,MY,2022-05-08 22:17:35,1.55,110.3333,75.42,100,40,6.91
530,Araguaina,BR,2022-05-08 22:15:25,-7.1911,-48.2072,78.31,59,64,2.59
531,Klyuchi,RU,2022-05-08 22:18:10,52.2667,79.1667,45.79,59,8,5.14
532,Altamont,US,2022-05-08 22:18:11,42.2068,-121.7372,40.39,75,75,13.8
533,Okhotsk,RU,2022-05-08 22:18:12,59.3833,143.3,36.07,81,24,3.36
534,Kihei,US,2022-05-08 22:16:42,20.785,-156.4656,86.02,75,40,17.27
535,Wawa,NG,2022-05-08 22:18:13,9.9022,4.4192,78.89,76,100,0.89
536,Porto Novo,BJ,2022-05-08 22:18:14,6.4965,2.6036,84.02,83,36,9.75
537,Porto De Moz,BR,2022-05-08 22:18:14,-1.7483,-52.2383,74.82,96,100,3.22
538,San Carlos,VE,2022-05-08 22:18:15,9.6612,-68.5827,84.45,64,87,2.71
539,Bongandanga,CD,2022-05-08 22:18:16,1.5,21.05,73.47,86,92,3.13
540,Sibolga,ID,2022-05-08 22:18:16,1.7427,98.7792,76.39,87,98,3.11
541,Ciudad Bolivar,VE,2022-05-08 22:18:17,8.1222,-63.5497,84.07,67,89,9.82
542,Saint-Pierre,RE,2022-05-08 22:18:18,-21.3393,55.4781,71.28,68,0,8.05
543,Itoman,JP,2022-05-08 22:18:19,26.1247,127.6694,77.02,88,75,6.91
544,Minab,IR,2022-05-08 22:18:19,27.1467,57.0801,82.72,44,0,2.3
545,Soure,BR,2022-05-08 22:18:20,-0.7167,-48.5233,76.32,92,100,7.45
546,Dubbo,AU,2022-05-08 22:18:21,-32.25,148.6167,46.53,87,0,10.36
547,Vestmannaeyjar,IS,2022-05-08 22:19:21,63.4427,-20.2734,47.77,94,100,25.37
548,Arona,ES,2022-05-08 22:14:30,28.0996,-16.681,69.03,68,20,18.41
